timestamp,region,time_ms,mem_before_mb,mem_after_mb,mem_delta_mb,peak_mb
2026-02-10T09:52:29.512126,env_Node1,1.26,881.37,894.22,12.85,900.4
2026-02-10T09:52:29.512834,forward_Node1,0.26,894.22,894.22,0.0,894.22
2026-02-10T09:52:29.513982,loss_derivs_Node1,0.7,894.22,894.23,0.01,894.24
2026-02-10T09:52:29.514689,grad_contract_Node1,0.27,894.23,900.43,6.2,900.44
2026-02-10T09:52:29.515234,hess_tn_build_Node1,0.1,900.43,900.43,0.0,900.43
2026-02-10T09:52:29.516327,hess_contract_Node1,0.65,900.43,926.62,26.19,946.62
2026-02-10T09:52:29.518419,env_Node1,1.27,906.6,915.71,9.11,920.47
2026-02-10T09:52:29.519548,forward_Node1,0.27,915.71,915.72,0.0,915.72
2026-02-10T09:52:29.520666,loss_derivs_Node1,0.7,915.72,915.72,0.01,915.73
2026-02-10T09:52:29.521371,grad_contract_Node1,0.28,915.72,920.12,4.4,920.13
2026-02-10T09:52:29.521903,hess_tn_build_Node1,0.09,920.12,920.12,0.0,920.12
2026-02-10T09:52:29.523024,hess_contract_Node1,0.67,920.12,944.51,24.39,964.51
2026-02-10T09:52:29.523680,compute_H_b_Node1,40.11,739.75,904.48,164.73,964.51
2026-02-10T09:52:29.524252,fuse_Node1,0.11,904.48,904.48,0.0,904.48
2026-02-10T09:52:29.525301,to_dense_Node1,0.08,904.48,904.48,0.0,904.48
2026-02-10T09:52:29.527749,solve_Node1,1.58,904.5,924.52,20.02,944.52
2026-02-10T09:52:29.529619,env_Node2,0.91,924.51,931.73,7.22,937.92
2026-02-10T09:52:29.530375,forward_Node2,0.31,931.73,937.92,6.19,937.93
2026-02-10T09:52:29.531497,loss_derivs_Node2,0.69,937.92,937.93,0.01,937.94
2026-02-10T09:52:29.532213,grad_contract_Node2,0.28,937.93,944.13,6.2,944.14
2026-02-10T09:52:29.533124,hess_tn_build_Node2,0.09,944.13,944.13,0.0,944.13
2026-02-10T09:52:29.534367,hess_contract_Node2,0.8,944.13,976.51,32.38,996.51
2026-02-10T09:52:29.535589,env_Node2,0.61,970.32,977.54,7.22,983.73
2026-02-10T09:52:29.536335,forward_Node2,0.3,977.54,983.73,6.19,983.74
2026-02-10T09:52:29.537454,loss_derivs_Node2,0.68,983.73,983.74,0.01,983.75
2026-02-10T09:52:29.538167,grad_contract_Node2,0.27,983.74,989.94,6.2,989.95
2026-02-10T09:52:29.538703,hess_tn_build_Node2,0.08,989.94,989.94,0.0,989.94
2026-02-10T09:52:29.540326,hess_contract_Node2,0.82,989.94,1022.32,32.38,1042.32
2026-02-10T09:52:29.542351,env_Node2,0.8,1016.13,1023.35,7.22,1029.54
2026-02-10T09:52:29.543101,forward_Node2,0.29,1023.35,1029.54,6.19,1029.55
2026-02-10T09:52:29.544347,loss_derivs_Node2,0.66,1029.54,1029.55,0.01,1029.56
2026-02-10T09:52:29.546668,grad_contract_Node2,1.74,1029.55,1035.75,6.2,1035.76
2026-02-10T09:52:29.547266,hess_tn_build_Node2,0.0,1035.75,1035.75,0.0,1035.75
2026-02-10T09:52:29.549414,hess_contract_Node2,0.25,1035.75,1068.13,32.38,1088.13
2026-02-10T09:52:29.553727,env_Node2,0.04,1041.93,1049.15,7.22,1055.34
2026-02-10T09:52:29.554957,forward_Node2,0.03,1049.15,1055.34,6.19,1055.34
2026-02-10T09:52:29.558036,loss_derivs_Node2,2.49,1055.34,1055.35,0.01,1055.36
2026-02-10T09:52:29.560497,grad_contract_Node2,0.03,1055.35,1061.55,6.2,1061.56
2026-02-10T09:52:29.562923,hess_tn_build_Node2,0.0,1061.55,1061.55,0.0,1061.55
2026-02-10T09:52:29.564219,hess_contract_Node2,0.25,1061.55,1093.92,32.38,1113.92
2026-02-10T09:52:29.567720,env_Node2,2.45,1067.72,1074.95,7.22,1081.13
2026-02-10T09:52:29.569376,forward_Node2,0.54,1074.95,1081.14,6.19,1081.14
2026-02-10T09:52:29.571878,loss_derivs_Node2,0.05,1081.14,1081.15,0.01,1081.16
2026-02-10T09:52:29.574316,grad_contract_Node2,0.03,1081.15,1087.35,6.2,1087.36
2026-02-10T09:52:29.576705,hess_tn_build_Node2,0.0,1087.35,1087.35,0.0,1087.35
2026-02-10T09:52:29.579308,hess_contract_Node2,0.24,1087.35,1119.72,32.38,1139.72
2026-02-10T09:52:29.580783,env_Node2,0.41,1093.52,1099.29,5.77,1103.68
2026-02-10T09:52:29.581558,forward_Node2,0.3,1099.29,1103.68,4.39,1103.69
2026-02-10T09:52:29.583657,loss_derivs_Node2,1.11,1103.68,1103.69,0.01,1103.7
2026-02-10T09:52:29.584563,grad_contract_Node2,0.34,1103.69,1108.09,4.4,1108.1
2026-02-10T09:52:29.585165,hess_tn_build_Node2,0.0,1108.09,1108.09,0.0,1108.09
2026-02-10T09:52:29.586299,hess_contract_Node2,0.7,1108.09,1136.86,28.77,1156.86
2026-02-10T09:52:29.586887,compute_H_b_Node2,58.32,924.51,1091.8,167.29,1156.86
2026-02-10T09:52:29.587457,fuse_Node2,0.1,1091.8,1091.8,0.0,1091.8
2026-02-10T09:52:29.587948,to_dense_Node2,0.08,1091.8,1091.8,0.0,1091.8
2026-02-10T09:52:29.590853,solve_Node2,1.58,1091.81,1111.84,20.02,1131.84
2026-02-10T09:52:29.592645,env_Node3,0.81,1111.83,1112.83,1.0,1113.39
2026-02-10T09:52:29.593365,forward_Node3,0.27,1112.83,1112.83,0.0,1112.83
2026-02-10T09:52:29.594531,loss_derivs_Node3,0.73,1112.83,1112.84,0.01,1112.85
2026-02-10T09:52:29.595226,grad_contract_Node3,0.26,1112.84,1112.84,0.0,1112.84
2026-02-10T09:52:29.595747,hess_tn_build_Node3,0.08,1112.84,1112.84,0.0,1112.84
2026-02-10T09:52:29.596859,hess_contract_Node3,0.31,1112.84,1113.49,0.65,1113.62
2026-02-10T09:52:29.598147,env_Node3,0.79,1113.49,1114.49,1.0,1115.05
2026-02-10T09:52:29.598855,forward_Node3,0.26,1114.49,1114.49,0.0,1114.5
2026-02-10T09:52:29.600012,loss_derivs_Node3,0.71,1114.49,1114.5,0.01,1114.51
2026-02-10T09:52:29.600693,grad_contract_Node3,0.25,1114.5,1114.5,0.0,1114.5
2026-02-10T09:52:29.601226,hess_tn_build_Node3,0.09,1114.5,1114.5,0.0,1114.5
2026-02-10T09:52:29.601991,hess_contract_Node3,0.31,1114.5,1115.15,0.65,1115.28
2026-02-10T09:52:29.603811,env_Node3,0.82,1115.15,1116.15,1.0,1116.71
2026-02-10T09:52:29.604536,forward_Node3,0.26,1116.15,1116.15,0.0,1116.16
2026-02-10T09:52:29.605667,loss_derivs_Node3,0.7,1116.15,1116.16,0.01,1116.18
2026-02-10T09:52:29.606355,grad_contract_Node3,0.26,1116.16,1116.16,0.0,1116.17
2026-02-10T09:52:29.606880,hess_tn_build_Node3,0.08,1116.16,1116.16,0.0,1116.16
2026-02-10T09:52:29.607628,hess_contract_Node3,0.3,1116.16,1116.81,0.65,1116.95
2026-02-10T09:52:29.609042,env_Node3,0.81,1116.68,1117.68,1.0,1118.24
2026-02-10T09:52:29.610177,forward_Node3,0.26,1117.68,1117.68,0.0,1117.69
2026-02-10T09:52:29.611355,loss_derivs_Node3,0.74,1117.68,1117.69,0.01,1117.7
2026-02-10T09:52:29.612034,grad_contract_Node3,0.25,1117.69,1117.69,0.0,1117.69
2026-02-10T09:52:29.612559,hess_tn_build_Node3,0.08,1117.69,1117.69,0.0,1117.69
2026-02-10T09:52:29.613306,hess_contract_Node3,0.31,1117.69,1118.34,0.65,1118.47
2026-02-10T09:52:29.614707,env_Node3,0.81,1118.21,1119.21,1.0,1119.77
2026-02-10T09:52:29.615436,forward_Node3,0.27,1119.21,1119.21,0.0,1119.21
2026-02-10T09:52:29.616991,loss_derivs_Node3,0.71,1119.21,1119.22,0.01,1119.23
2026-02-10T09:52:29.617681,grad_contract_Node3,0.25,1119.22,1119.22,0.0,1119.22
2026-02-10T09:52:29.618216,hess_tn_build_Node3,0.09,1119.22,1119.22,0.0,1119.22
2026-02-10T09:52:29.618940,hess_contract_Node3,0.3,1119.22,1119.87,0.65,1120.0
2026-02-10T09:52:29.620185,env_Node3,0.64,1119.73,1120.45,0.71,1120.84
2026-02-10T09:52:29.620896,forward_Node3,0.26,1120.45,1120.45,0.0,1120.45
2026-02-10T09:52:29.625887,loss_derivs_Node3,1.02,1120.45,1120.45,0.01,1120.46
2026-02-10T09:52:29.627084,grad_contract_Node3,0.34,1120.45,1120.46,0.0,1120.46
2026-02-10T09:52:29.627627,hess_tn_build_Node3,0.09,1120.46,1120.46,0.0,1120.46
2026-02-10T09:52:29.628388,hess_contract_Node3,0.34,1120.46,1120.96,0.5,1121.09
2026-02-10T09:52:29.628838,compute_H_b_Node3,37.18,1111.83,1120.69,8.86,1121.09
2026-02-10T09:52:29.629408,fuse_Node3,0.1,1120.69,1120.69,0.0,1120.69
2026-02-10T09:52:29.629889,to_dense_Node3,0.07,1120.69,1120.69,0.0,1120.69
2026-02-10T09:52:29.631358,solve_Node3,0.49,1120.69,1120.82,0.14,1120.96
2026-02-10T09:52:29.634814,env_Node2,0.63,1120.82,1128.04,7.22,1134.23
2026-02-10T09:52:29.635591,forward_Node2,0.31,1128.04,1134.24,6.19,1134.24
2026-02-10T09:52:29.636743,loss_derivs_Node2,0.73,1134.24,1134.24,0.01,1134.26
2026-02-10T09:52:29.637768,grad_contract_Node2,0.58,1134.24,1140.44,6.2,1140.46
2026-02-10T09:52:29.638320,hess_tn_build_Node2,0.09,1140.44,1140.44,0.0,1140.44
2026-02-10T09:52:29.639640,hess_contract_Node2,0.89,1140.44,1172.82,32.38,1192.82
2026-02-10T09:52:29.641112,env_Node2,0.77,1166.63,1173.85,7.22,1180.04
2026-02-10T09:52:29.642247,forward_Node2,0.29,1173.85,1180.05,6.19,1180.05
2026-02-10T09:52:29.643420,loss_derivs_Node2,0.74,1180.05,1180.05,0.01,1180.07
2026-02-10T09:52:29.644139,grad_contract_Node2,0.28,1180.05,1186.25,6.2,1186.27
2026-02-10T09:52:29.644673,hess_tn_build_Node2,0.09,1186.25,1186.25,0.0,1186.25
2026-02-10T09:52:29.645947,hess_contract_Node2,0.84,1186.25,1218.63,32.38,1238.63
2026-02-10T09:52:29.647816,env_Node2,0.6,1212.44,1219.66,7.22,1225.85
2026-02-10T09:52:29.648576,forward_Node2,0.3,1219.66,1225.86,6.19,1225.86
2026-02-10T09:52:29.650147,loss_derivs_Node2,0.73,1225.86,1225.86,0.01,1225.88
2026-02-10T09:52:29.650859,grad_contract_Node2,0.28,1225.86,1232.06,6.2,1232.08
2026-02-10T09:52:29.651401,hess_tn_build_Node2,0.09,1232.06,1232.06,0.0,1232.06
2026-02-10T09:52:29.652524,hess_contract_Node2,0.69,1232.06,1264.44,32.38,1284.44
2026-02-10T09:52:29.654057,env_Node2,0.75,1238.24,1245.46,7.22,1251.65
2026-02-10T09:52:29.654806,forward_Node2,0.3,1245.46,1251.65,6.19,1251.66
2026-02-10T09:52:29.655950,loss_derivs_Node2,0.68,1251.65,1251.66,0.01,1251.67
2026-02-10T09:52:29.657085,grad_contract_Node2,0.67,1251.66,1257.86,6.2,1257.87
2026-02-10T09:52:29.657622,hess_tn_build_Node2,0.09,1257.86,1257.86,0.0,1257.86
2026-02-10T09:52:29.658865,hess_contract_Node2,0.81,1257.86,1290.24,32.38,1310.24
2026-02-10T09:52:29.660245,env_Node2,0.61,1264.04,1271.26,7.22,1277.45
2026-02-10T09:52:29.660999,forward_Node2,0.29,1271.26,1277.45,6.19,1277.45
2026-02-10T09:52:29.662163,loss_derivs_Node2,0.71,1277.45,1277.46,0.01,1277.47
2026-02-10T09:52:29.662893,grad_contract_Node2,0.28,1277.46,1283.66,6.2,1283.67
2026-02-10T09:52:29.663840,hess_tn_build_Node2,0.09,1283.66,1283.66,0.0,1283.66
2026-02-10T09:52:29.664957,hess_contract_Node2,0.67,1283.66,1316.03,32.38,1336.03
2026-02-10T09:52:29.666488,env_Node2,0.77,1289.83,1295.61,5.77,1300.64
2026-02-10T09:52:29.667245,forward_Node2,0.31,1295.61,1300.65,5.04,1300.65
2026-02-10T09:52:29.668403,loss_derivs_Node2,0.72,1300.65,1300.65,0.01,1300.66
2026-02-10T09:52:29.669133,grad_contract_Node2,0.28,1300.65,1305.05,4.4,1305.07
2026-02-10T09:52:29.670085,hess_tn_build_Node2,0.09,1305.05,1305.05,0.0,1305.05
2026-02-10T09:52:29.671238,hess_contract_Node2,0.7,1305.05,1333.83,28.77,1353.83
2026-02-10T09:52:29.671826,compute_H_b_Node2,38.38,1120.82,1288.77,167.94,1353.83
2026-02-10T09:52:29.672398,fuse_Node2,0.1,1288.77,1288.77,0.0,1288.77
2026-02-10T09:52:29.672882,to_dense_Node2,0.08,1288.77,1288.77,0.0,1288.77
2026-02-10T09:52:29.675349,solve_Node2,1.56,1288.78,1308.8,20.02,1328.8
2026-02-10T09:52:29.677277,env_Node1,0.93,1308.79,1321.64,12.85,1327.83
2026-02-10T09:52:29.678433,forward_Node1,0.27,1321.64,1321.64,0.0,1321.65
2026-02-10T09:52:29.679638,loss_derivs_Node1,0.76,1321.64,1321.65,0.01,1321.66
2026-02-10T09:52:29.680551,grad_contract_Node1,0.34,1321.65,1327.85,6.2,1327.86
2026-02-10T09:52:29.681157,hess_tn_build_Node1,0.0,1327.85,1327.85,0.0,1327.85
2026-02-10T09:52:29.683107,hess_contract_Node1,0.24,1327.85,1354.04,26.19,1374.04
2026-02-10T09:52:29.686699,env_Node1,2.82,1354.04,1366.88,12.85,1373.59
2026-02-10T09:52:29.689132,forward_Node1,0.02,1366.88,1366.89,0.0,1366.89
2026-02-10T09:52:29.691569,loss_derivs_Node1,0.04,1366.89,1366.9,0.01,1366.91
2026-02-10T09:52:29.693998,grad_contract_Node1,0.03,1366.9,1373.1,6.2,1373.11
2026-02-10T09:52:29.696396,hess_tn_build_Node1,0.0,1373.1,1373.1,0.0,1373.1
2026-02-10T09:52:29.698120,hess_contract_Node1,0.23,1373.1,1399.28,26.19,1419.28
2026-02-10T09:52:29.702707,env_Node1,2.46,1399.28,1412.13,12.85,1418.83
2026-02-10T09:52:29.704475,forward_Node1,0.02,1412.13,1412.14,0.0,1412.14
2026-02-10T09:52:29.707599,loss_derivs_Node1,2.49,1412.14,1412.14,0.01,1412.16
2026-02-10T09:52:29.710475,grad_contract_Node1,0.03,1412.14,1418.34,6.2,1418.36
2026-02-10T09:52:29.712403,hess_tn_build_Node1,0.0,1418.34,1418.34,0.0,1418.34
2026-02-10T09:52:29.715076,hess_contract_Node1,0.23,1418.34,1444.53,26.19,1464.53
2026-02-10T09:52:29.716963,env_Node1,0.75,1424.52,1437.37,12.85,1443.55
2026-02-10T09:52:29.717991,forward_Node1,0.55,1437.37,1437.37,0.0,1437.37
2026-02-10T09:52:29.719543,loss_derivs_Node1,0.73,1437.37,1437.38,0.01,1437.39
2026-02-10T09:52:29.720527,grad_contract_Node1,0.37,1437.38,1443.58,6.2,1443.59
2026-02-10T09:52:29.721543,hess_tn_build_Node1,0.54,1443.58,1443.58,0.0,1443.58
2026-02-10T09:52:29.722652,hess_contract_Node1,0.66,1443.58,1469.77,26.19,1489.77
2026-02-10T09:52:29.724414,env_Node1,0.89,1449.75,1462.6,12.85,1469.3
2026-02-10T09:52:29.725140,forward_Node1,0.26,1462.6,1462.61,0.0,1462.61
2026-02-10T09:52:29.726303,loss_derivs_Node1,0.72,1462.61,1462.61,0.01,1462.63
2026-02-10T09:52:29.727038,grad_contract_Node1,0.28,1462.61,1468.81,6.2,1468.83
2026-02-10T09:52:29.727607,hess_tn_build_Node1,0.09,1468.81,1468.81,0.0,1468.81
2026-02-10T09:52:29.729107,hess_contract_Node1,0.64,1468.81,1495.0,26.19,1515.0
2026-02-10T09:52:29.730605,env_Node1,0.74,1474.99,1484.75,9.76,1489.14
2026-02-10T09:52:29.731328,forward_Node1,0.27,1484.75,1484.75,0.0,1484.76
2026-02-10T09:52:29.732477,loss_derivs_Node1,0.71,1484.75,1484.76,0.01,1484.77
2026-02-10T09:52:29.733194,grad_contract_Node1,0.28,1484.76,1489.16,4.4,1489.17
2026-02-10T09:52:29.733736,hess_tn_build_Node1,0.09,1489.16,1489.16,0.0,1489.16
2026-02-10T09:52:29.735223,hess_contract_Node1,0.67,1489.16,1513.55,24.39,1533.55
2026-02-10T09:52:29.735818,compute_H_b_Node1,59.65,1308.79,1473.52,164.73,1533.55
2026-02-10T09:52:29.736382,fuse_Node1,0.1,1473.52,1473.52,0.0,1473.52
2026-02-10T09:52:29.736866,to_dense_Node1,0.07,1473.52,1473.52,0.0,1473.52
2026-02-10T09:52:29.739346,solve_Node1,1.58,1473.53,1493.56,20.02,1513.56
2026-02-10T09:52:29.751205,env_Node0,1.07,1493.55,1495.02,1.47,1496.52
2026-02-10T09:52:29.751982,forward_Node0,0.27,1495.02,1495.02,0.0,1495.03
2026-02-10T09:52:29.753880,loss_derivs_Node0,0.82,1495.02,1495.03,0.01,1495.04
2026-02-10T09:52:29.754609,grad_contract_Node0,0.28,1495.03,1495.55,0.52,1495.55
2026-02-10T09:52:29.755160,hess_tn_build_Node0,0.08,1495.55,1495.55,0.0,1495.55
2026-02-10T09:52:29.755911,hess_contract_Node0,0.31,1495.55,1496.2,0.65,1496.71
2026-02-10T09:52:29.757314,env_Node0,0.9,1496.2,1497.67,1.47,1499.17
2026-02-10T09:52:29.758051,forward_Node0,0.26,1497.67,1497.67,0.0,1497.68
2026-02-10T09:52:29.759230,loss_derivs_Node0,0.73,1497.67,1497.68,0.01,1497.69
2026-02-10T09:52:29.760380,grad_contract_Node0,0.29,1497.68,1498.2,0.52,1498.2
2026-02-10T09:52:29.760914,hess_tn_build_Node0,0.09,1498.2,1498.2,0.0,1498.2
2026-02-10T09:52:29.761660,hess_contract_Node0,0.31,1498.2,1498.85,0.65,1499.36
2026-02-10T09:52:29.763172,env_Node0,0.9,1498.85,1500.32,1.47,1501.82
2026-02-10T09:52:29.763896,forward_Node0,0.26,1500.32,1500.32,0.0,1500.33
2026-02-10T09:52:29.765083,loss_derivs_Node0,0.73,1500.32,1500.33,0.01,1500.34
2026-02-10T09:52:29.766213,grad_contract_Node0,0.28,1500.33,1500.85,0.52,1500.85
2026-02-10T09:52:29.766761,hess_tn_build_Node0,0.09,1500.85,1500.85,0.0,1500.85
2026-02-10T09:52:29.767497,hess_contract_Node0,0.32,1500.85,1501.5,0.65,1502.01
2026-02-10T09:52:29.769176,env_Node0,1.07,1501.36,1502.83,1.47,1504.34
2026-02-10T09:52:29.769883,forward_Node0,0.25,1502.83,1502.84,0.0,1502.84
2026-02-10T09:52:29.772655,loss_derivs_Node0,0.76,1502.84,1502.85,0.01,1502.86
2026-02-10T09:52:29.773382,grad_contract_Node0,0.28,1502.85,1503.36,0.52,1503.37
2026-02-10T09:52:29.774349,hess_tn_build_Node0,0.09,1503.36,1503.36,0.0,1503.36
2026-02-10T09:52:29.775106,hess_contract_Node0,0.31,1503.36,1504.01,0.65,1504.53
2026-02-10T09:52:29.776580,env_Node0,0.88,1503.88,1505.35,1.47,1506.85
2026-02-10T09:52:29.777294,forward_Node0,0.26,1505.35,1505.35,0.0,1505.36
2026-02-10T09:52:29.778427,loss_derivs_Node0,0.69,1505.35,1505.36,0.01,1505.38
2026-02-10T09:52:29.779140,grad_contract_Node0,0.27,1505.36,1505.88,0.52,1505.88
2026-02-10T09:52:29.779682,hess_tn_build_Node0,0.08,1505.88,1505.88,0.0,1505.88
2026-02-10T09:52:29.780834,hess_contract_Node0,0.33,1505.88,1506.53,0.65,1507.04
2026-02-10T09:52:29.782167,env_Node0,0.72,1506.39,1507.44,1.05,1508.51
2026-02-10T09:52:29.782879,forward_Node0,0.26,1507.44,1507.44,0.0,1507.45
2026-02-10T09:52:29.784043,loss_derivs_Node0,0.71,1507.44,1507.45,0.01,1507.46
2026-02-10T09:52:29.784743,grad_contract_Node0,0.27,1507.45,1507.82,0.37,1507.82
2026-02-10T09:52:29.785286,hess_tn_build_Node0,0.08,1507.82,1507.82,0.0,1507.82
2026-02-10T09:52:29.786049,hess_contract_Node0,0.31,1507.82,1508.32,0.5,1508.68
2026-02-10T09:52:29.786884,compute_H_b_Node0,36.55,1493.55,1508.05,14.5,1508.68
2026-02-10T09:52:29.787448,fuse_Node0,0.09,1508.05,1508.05,0.0,1508.05
2026-02-10T09:52:29.787922,to_dense_Node0,0.08,1508.05,1508.05,0.0,1508.05
2026-02-10T09:52:29.789239,solve_Node0,0.43,1508.05,1508.19,0.14,1508.32
2026-02-10T09:52:29.791189,env_Node1,1.14,1508.18,1521.68,13.5,1527.87
2026-02-10T09:52:29.791902,forward_Node1,0.26,1521.68,1521.69,0.0,1521.69
2026-02-10T09:52:29.793074,loss_derivs_Node1,0.71,1521.69,1521.69,0.01,1521.71
2026-02-10T09:52:29.794220,grad_contract_Node1,0.69,1521.69,1527.89,6.2,1527.91
2026-02-10T09:52:29.794755,hess_tn_build_Node1,0.09,1527.89,1527.89,0.0,1527.89
2026-02-10T09:52:29.796076,hess_contract_Node1,0.87,1527.89,1554.08,26.19,1574.08
2026-02-10T09:52:29.797644,env_Node1,0.91,1554.08,1566.93,12.85,1573.12
2026-02-10T09:52:29.798364,forward_Node1,0.27,1566.93,1566.93,0.0,1566.94
2026-02-10T09:52:29.799534,loss_derivs_Node1,0.73,1566.93,1566.94,0.01,1566.95
2026-02-10T09:52:29.800282,grad_contract_Node1,0.29,1566.94,1573.14,6.2,1573.15
2026-02-10T09:52:29.801246,hess_tn_build_Node1,0.1,1573.14,1573.14,0.0,1573.14
2026-02-10T09:52:29.802483,hess_contract_Node1,0.81,1573.14,1599.33,26.19,1619.33
2026-02-10T09:52:29.804640,env_Node1,0.89,1599.33,1612.18,12.85,1618.88
2026-02-10T09:52:29.805360,forward_Node1,0.27,1612.18,1612.18,0.0,1612.18
2026-02-10T09:52:29.806529,loss_derivs_Node1,0.73,1612.18,1612.19,0.01,1612.2
2026-02-10T09:52:29.807253,grad_contract_Node1,0.29,1612.19,1618.39,6.2,1618.4
2026-02-10T09:52:29.808208,hess_tn_build_Node1,0.09,1618.39,1618.39,0.0,1618.39
2026-02-10T09:52:29.809322,hess_contract_Node1,0.66,1618.39,1644.58,26.19,1664.58
2026-02-10T09:52:29.811048,env_Node1,0.88,1624.56,1637.41,12.85,1644.11
2026-02-10T09:52:29.811763,forward_Node1,0.26,1637.41,1637.42,0.0,1637.42
2026-02-10T09:52:29.812898,loss_derivs_Node1,0.69,1637.42,1637.42,0.01,1637.44
2026-02-10T09:52:29.813617,grad_contract_Node1,0.28,1637.42,1643.62,6.2,1643.64
2026-02-10T09:52:29.814164,hess_tn_build_Node1,0.09,1643.62,1643.62,0.0,1643.62
2026-02-10T09:52:29.815880,hess_contract_Node1,0.89,1643.62,1669.81,26.19,1689.81
2026-02-10T09:52:29.819230,env_Node1,1.08,1649.8,1662.65,12.85,1668.83
2026-02-10T09:52:29.820969,forward_Node1,0.02,1662.65,1662.65,0.0,1662.65
2026-02-10T09:52:29.822783,loss_derivs_Node1,0.05,1662.65,1662.66,0.01,1662.67
2026-02-10T09:52:29.825227,grad_contract_Node1,0.03,1662.66,1668.86,6.2,1668.87
2026-02-10T09:52:29.826375,hess_tn_build_Node1,0.0,1668.86,1668.86,0.0,1668.86
2026-02-10T09:52:29.829682,hess_contract_Node1,2.68,1668.86,1695.05,26.19,1715.05
2026-02-10T09:52:29.834598,env_Node1,0.07,1675.03,1684.14,9.11,1688.9
2026-02-10T09:52:29.835683,forward_Node1,0.02,1684.14,1684.15,0.0,1684.15
2026-02-10T09:52:29.838358,loss_derivs_Node1,2.08,1684.15,1684.15,0.01,1684.16
2026-02-10T09:52:29.840137,grad_contract_Node1,0.03,1684.15,1688.55,4.4,1688.56
2026-02-10T09:52:29.840756,hess_tn_build_Node1,0.0,1688.55,1688.55,0.0,1688.55
2026-02-10T09:52:29.843432,hess_contract_Node1,0.19,1688.55,1712.94,24.39,1732.94
2026-02-10T09:52:29.845885,compute_H_b_Node1,56.0,1508.18,1672.92,164.73,1732.94
2026-02-10T09:52:29.848753,fuse_Node1,0.0,1672.92,1672.92,0.0,1672.92
2026-02-10T09:52:29.850680,to_dense_Node1,0.0,1672.92,1672.92,0.0,1672.92
2026-02-10T09:52:29.853671,solve_Node1,1.59,1672.93,1692.95,20.02,1712.95
2026-02-10T09:52:29.856779,env_Node2,1.02,1692.94,1700.16,7.22,1706.35
2026-02-10T09:52:29.857583,forward_Node2,0.32,1700.16,1706.35,6.19,1706.36
2026-02-10T09:52:29.858909,loss_derivs_Node2,0.86,1706.35,1706.36,0.01,1706.38
2026-02-10T09:52:29.859675,grad_contract_Node2,0.29,1706.36,1712.56,6.2,1712.57
2026-02-10T09:52:29.860864,hess_tn_build_Node2,0.1,1712.56,1712.56,0.0,1712.56
2026-02-10T09:52:29.862185,hess_contract_Node2,0.86,1712.56,1744.94,32.38,1764.94
2026-02-10T09:52:29.863466,env_Node2,0.62,1738.75,1745.97,7.22,1752.16
2026-02-10T09:52:29.864229,forward_Node2,0.3,1745.97,1752.16,6.19,1752.17
2026-02-10T09:52:29.865431,loss_derivs_Node2,0.75,1752.16,1752.17,0.01,1752.18
2026-02-10T09:52:29.866155,grad_contract_Node2,0.28,1752.17,1758.37,6.2,1758.38
2026-02-10T09:52:29.867089,hess_tn_build_Node2,0.09,1758.37,1758.37,0.0,1758.37
2026-02-10T09:52:29.868407,hess_contract_Node2,0.86,1758.37,1790.75,32.38,1810.75
2026-02-10T09:52:29.870460,env_Node2,0.8,1784.56,1791.78,7.22,1797.97
2026-02-10T09:52:29.871220,forward_Node2,0.31,1791.78,1797.97,6.19,1797.98
2026-02-10T09:52:29.872463,loss_derivs_Node2,0.8,1797.97,1797.98,0.01,1797.99
2026-02-10T09:52:29.873224,grad_contract_Node2,0.29,1797.98,1804.18,6.2,1804.19
2026-02-10T09:52:29.873804,hess_tn_build_Node2,0.09,1804.18,1804.18,0.0,1804.18
2026-02-10T09:52:29.875702,hess_contract_Node2,0.97,1804.18,1836.56,32.38,1856.56
2026-02-10T09:52:29.877140,env_Node2,0.6,1810.36,1817.58,7.22,1823.77
2026-02-10T09:52:29.877893,forward_Node2,0.29,1817.58,1823.77,6.19,1823.77
2026-02-10T09:52:29.879115,loss_derivs_Node2,0.76,1823.77,1823.78,0.01,1823.79
2026-02-10T09:52:29.879832,grad_contract_Node2,0.28,1823.78,1829.98,6.2,1829.99
2026-02-10T09:52:29.880387,hess_tn_build_Node2,0.09,1829.98,1829.98,0.0,1829.98
2026-02-10T09:52:29.881545,hess_contract_Node2,0.7,1829.98,1862.35,32.38,1882.35
2026-02-10T09:52:29.883508,env_Node2,1.17,1836.15,1843.38,7.22,1849.56
2026-02-10T09:52:29.884265,forward_Node2,0.3,1843.38,1849.57,6.19,1849.57
2026-02-10T09:52:29.885401,loss_derivs_Node2,0.7,1849.57,1849.58,0.01,1849.59
2026-02-10T09:52:29.886110,grad_contract_Node2,0.27,1849.58,1855.78,6.2,1855.79
2026-02-10T09:52:29.886642,hess_tn_build_Node2,0.08,1855.78,1855.78,0.0,1855.78
2026-02-10T09:52:29.887759,hess_contract_Node2,0.68,1855.78,1888.15,32.38,1908.15
